slide_id,subject_UID,subject_organ_UID,EXP_ID,GROUP_ID,INDIVIDUAL_ID,COMPOUND_NAME,compound_name_clean,compound_folder_name,ORGAN,FILE_LOCATION,CAPTURE_NO,SPECIES,SINGLE_REPEAT_TYPE,ADMINISTRATION_ROUTE_TYPE,ANIMAL_AGE(week),SACRIFICE_PERIOD,DOSE,DOSE_UNIT,bad_UID,findings,abnormal,HasAbnormal
51205,0574_15_1,0574_15_1_L,574,15,1,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51205.svs,1/1,Rat,Single,intravenous injection,6,9 hr,3,mg/kg,False,[],0,0
51208,0574_15_2,0574_15_2_L,574,15,2,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51208.svs,1/1,Rat,Single,intravenous injection,6,9 hr,3,mg/kg,False,[],0,0
51211,0574_15_3,0574_15_3_L,574,15,3,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51211.svs,1/1,Rat,Single,intravenous injection,6,9 hr,3,mg/kg,False,[],0,0
51214,0574_15_4,0574_15_4_L,574,15,4,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51214.svs,1/1,Rat,Single,intravenous injection,6,9 hr,3,mg/kg,False,[],0,0
51217,0574_15_5,0574_15_5_L,574,15,5,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51217.svs,1/1,Rat,Single,intravenous injection,6,9 hr,3,mg/kg,False,[],0,0
51220,0574_16_1,0574_16_1_L,574,16,1,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51220.svs,1/1,Rat,Single,intravenous injection,6,24 hr,3,mg/kg,False,[],0,0
51223,0574_16_2,0574_16_2_L,574,16,2,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51223.svs,1/1,Rat,Single,intravenous injection,6,24 hr,3,mg/kg,False,[],0,0
51226,0574_16_3,0574_16_3_L,574,16,3,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51226.svs,1/1,Rat,Single,intravenous injection,6,24 hr,3,mg/kg,False,[],0,0
51229,0574_16_4,0574_16_4_L,574,16,4,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51229.svs,1/1,Rat,Single,intravenous injection,6,24 hr,3,mg/kg,False,[],0,0
51232,0574_16_5,0574_16_5_L,574,16,5,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51232.svs,1/1,Rat,Single,intravenous injection,6,24 hr,3,mg/kg,False,[],0,0
51235,0575_01_1,0575_01_1_L,575,1,1,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51235.svs,1/1,Rat,Repeat,intravenous injection,6,4 day,0,mg/kg,False,[],0,0
51238,0575_01_2,0575_01_2_L,575,1,2,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51238.svs,1/1,Rat,Repeat,intravenous injection,6,4 day,0,mg/kg,False,[],0,0
51241,0575_01_3,0575_01_3_L,575,1,3,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51241.svs,1/1,Rat,Repeat,intravenous injection,6,4 day,0,mg/kg,False,[],0,0
51244,0575_01_4,0575_01_4_L,575,1,4,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51244.svs,1/1,Rat,Repeat,intravenous injection,6,4 day,0,mg/kg,False,[],0,0
51247,0575_01_5,0575_01_5_L,575,1,5,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51247.svs,1/1,Rat,Repeat,intravenous injection,6,4 day,0,mg/kg,False,[],0,0
51250,0575_02_1,0575_02_1_L,575,2,1,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51250.svs,1/1,Rat,Repeat,intravenous injection,6,8 day,0,mg/kg,False,[],0,0
51253,0575_02_2,0575_02_2_L,575,2,2,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51253.svs,1/1,Rat,Repeat,intravenous injection,6,8 day,0,mg/kg,False,[],0,0
51256,0575_02_3,0575_02_3_L,575,2,3,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51256.svs,1/1,Rat,Repeat,intravenous injection,6,8 day,0,mg/kg,False,[],0,0
51259,0575_02_4,0575_02_4_L,575,2,4,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51259.svs,1/1,Rat,Repeat,intravenous injection,6,8 day,0,mg/kg,False,[],0,0
51262,0575_02_5,0575_02_5_L,575,2,5,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51262.svs,1/1,Rat,Repeat,intravenous injection,6,8 day,0,mg/kg,False,[],0,0
51265,0575_03_1,0575_03_1_L,575,3,1,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51265.svs,1/1,Rat,Repeat,intravenous injection,6,15 day,0,mg/kg,False,[],0,0
51268,0575_03_2,0575_03_2_L,575,3,2,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51268.svs,1/1,Rat,Repeat,intravenous injection,6,15 day,0,mg/kg,False,[],0,0
51271,0575_03_3,0575_03_3_L,575,3,3,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51271.svs,1/1,Rat,Repeat,intravenous injection,6,15 day,0,mg/kg,False,[],0,0
51274,0575_03_4,0575_03_4_L,575,3,4,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51274.svs,1/1,Rat,Repeat,intravenous injection,6,15 day,0,mg/kg,False,[],0,0
51277,0575_03_5,0575_03_5_L,575,3,5,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51277.svs,1/1,Rat,Repeat,intravenous injection,6,15 day,0,mg/kg,False,[],0,0
51280,0575_04_1,0575_04_1_L,575,4,1,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51280.svs,1/1,Rat,Repeat,intravenous injection,6,29 day,0,mg/kg,False,[],0,0
51283,0575_04_2,0575_04_2_L,575,4,2,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51283.svs,1/1,Rat,Repeat,intravenous injection,6,29 day,0,mg/kg,False,[],0,0
51286,0575_04_3,0575_04_3_L,575,4,3,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51286.svs,1/1,Rat,Repeat,intravenous injection,6,29 day,0,mg/kg,False,[],0,0
51288,0575_04_4,0575_04_4_L,575,4,4,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51288.svs,1/1,Rat,Repeat,intravenous injection,6,29 day,0,mg/kg,False,[],0,0
51291,0575_04_5,0575_04_5_L,575,4,5,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51291.svs,1/1,Rat,Repeat,intravenous injection,6,29 day,0,mg/kg,False,[],0,0
51294,0575_05_1,0575_05_1_L,575,5,1,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51294.svs,1/1,Rat,Repeat,intravenous injection,6,4 day,0,mg/kg,False,[],0,0
51297,0575_05_2,0575_05_2_L,575,5,2,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51297.svs,1/1,Rat,Repeat,intravenous injection,6,4 day,0,mg/kg,False,[],0,0
51300,0575_05_3,0575_05_3_L,575,5,3,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51300.svs,1/1,Rat,Repeat,intravenous injection,6,4 day,0,mg/kg,False,[],0,0
51303,0575_05_4,0575_05_4_L,575,5,4,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51303.svs,1/1,Rat,Repeat,intravenous injection,6,4 day,0,mg/kg,False,[],0,0
51306,0575_05_5,0575_05_5_L,575,5,5,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51306.svs,1/1,Rat,Repeat,intravenous injection,6,4 day,0,mg/kg,False,[],0,0
51309,0575_06_1,0575_06_1_L,575,6,1,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51309.svs,1/1,Rat,Repeat,intravenous injection,6,8 day,0,mg/kg,False,[],0,0
51312,0575_06_2,0575_06_2_L,575,6,2,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51312.svs,1/1,Rat,Repeat,intravenous injection,6,8 day,0,mg/kg,False,[],0,0
51315,0575_06_3,0575_06_3_L,575,6,3,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51315.svs,1/1,Rat,Repeat,intravenous injection,6,8 day,0,mg/kg,False,[],0,0
51318,0575_06_4,0575_06_4_L,575,6,4,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51318.svs,1/1,Rat,Repeat,intravenous injection,6,8 day,0,mg/kg,False,[],0,0
51321,0575_06_5,0575_06_5_L,575,6,5,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51321.svs,1/1,Rat,Repeat,intravenous injection,6,8 day,0,mg/kg,False,[],0,0
51324,0575_07_1,0575_07_1_L,575,7,1,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51324.svs,1/1,Rat,Repeat,intravenous injection,6,15 day,0,mg/kg,False,[],0,0
51327,0575_07_2,0575_07_2_L,575,7,2,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51327.svs,1/1,Rat,Repeat,intravenous injection,6,15 day,0,mg/kg,False,[],0,0
51330,0575_07_3,0575_07_3_L,575,7,3,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51330.svs,1/1,Rat,Repeat,intravenous injection,6,15 day,0,mg/kg,False,[],0,0
51333,0575_07_4,0575_07_4_L,575,7,4,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51333.svs,1/1,Rat,Repeat,intravenous injection,6,15 day,0,mg/kg,False,[],0,0
51336,0575_07_5,0575_07_5_L,575,7,5,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51336.svs,1/1,Rat,Repeat,intravenous injection,6,15 day,0,mg/kg,False,[],0,0
51339,0575_08_1,0575_08_1_L,575,8,1,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51339.svs,1/1,Rat,Repeat,intravenous injection,6,29 day,0,mg/kg,False,[],0,0
51342,0575_08_2,0575_08_2_L,575,8,2,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51342.svs,1/1,Rat,Repeat,intravenous injection,6,29 day,0,mg/kg,False,[],0,0
51345,0575_08_3,0575_08_3_L,575,8,3,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51345.svs,1/1,Rat,Repeat,intravenous injection,6,29 day,0,mg/kg,False,[],0,0
51348,0575_08_4,0575_08_4_L,575,8,4,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51348.svs,1/1,Rat,Repeat,intravenous injection,6,29 day,0,mg/kg,False,[],0,0
70186,0575_08_5,0575_08_5_L,575,8,5,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/70186.svs,1/1,Rat,Repeat,intravenous injection,6,29 day,0,mg/kg,False,[],0,0
51354,0575_09_1,0575_09_1_L,575,9,1,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51354.svs,1/1,Rat,Repeat,intravenous injection,6,4 day,0,mg/kg,False,[],0,0
51357,0575_09_2,0575_09_2_L,575,9,2,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51357.svs,1/1,Rat,Repeat,intravenous injection,6,4 day,0,mg/kg,False,[],0,0
51360,0575_09_3,0575_09_3_L,575,9,3,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51360.svs,1/1,Rat,Repeat,intravenous injection,6,4 day,0,mg/kg,False,[],0,0
70187,0575_09_4,0575_09_4_L,575,9,4,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/70187.svs,1/1,Rat,Repeat,intravenous injection,6,4 day,0,mg/kg,False,[],0,0
51366,0575_09_5,0575_09_5_L,575,9,5,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51366.svs,1/1,Rat,Repeat,intravenous injection,6,4 day,0,mg/kg,False,[],0,0
51369,0575_10_1,0575_10_1_L,575,10,1,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51369.svs,1/1,Rat,Repeat,intravenous injection,6,8 day,0,mg/kg,False,[],0,0
51372,0575_10_2,0575_10_2_L,575,10,2,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51372.svs,1/1,Rat,Repeat,intravenous injection,6,8 day,0,mg/kg,False,[],0,0
51375,0575_10_3,0575_10_3_L,575,10,3,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51375.svs,1/1,Rat,Repeat,intravenous injection,6,8 day,0,mg/kg,False,[],0,0
51378,0575_10_4,0575_10_4_L,575,10,4,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51378.svs,1/1,Rat,Repeat,intravenous injection,6,8 day,0,mg/kg,False,[],0,0
51381,0575_10_5,0575_10_5_L,575,10,5,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51381.svs,1/1,Rat,Repeat,intravenous injection,6,8 day,0,mg/kg,False,[],0,0
51384,0575_11_1,0575_11_1_L,575,11,1,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51384.svs,1/1,Rat,Repeat,intravenous injection,6,15 day,0,mg/kg,False,[],0,0
51387,0575_11_2,0575_11_2_L,575,11,2,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51387.svs,1/1,Rat,Repeat,intravenous injection,6,15 day,0,mg/kg,False,[],0,0
51390,0575_11_3,0575_11_3_L,575,11,3,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51390.svs,1/1,Rat,Repeat,intravenous injection,6,15 day,0,mg/kg,False,[],0,0
51393,0575_11_4,0575_11_4_L,575,11,4,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51393.svs,1/1,Rat,Repeat,intravenous injection,6,15 day,0,mg/kg,False,[],0,0
51396,0575_11_5,0575_11_5_L,575,11,5,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51396.svs,1/1,Rat,Repeat,intravenous injection,6,15 day,0,mg/kg,False,[],0,0
70746,0575_12_1,0575_12_1_L,575,12,1,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/70746.svs,1/1,Rat,Repeat,intravenous injection,6,29 day,0,mg/kg,False,[],0,0
51402,0575_12_2,0575_12_2_L,575,12,2,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51402.svs,1/1,Rat,Repeat,intravenous injection,6,29 day,0,mg/kg,False,[],0,0
51405,0575_12_3,0575_12_3_L,575,12,3,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51405.svs,1/1,Rat,Repeat,intravenous injection,6,29 day,0,mg/kg,False,[],0,0
51408,0575_12_4,0575_12_4_L,575,12,4,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51408.svs,1/1,Rat,Repeat,intravenous injection,6,29 day,0,mg/kg,False,[],0,0
51411,0575_12_5,0575_12_5_L,575,12,5,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51411.svs,1/1,Rat,Repeat,intravenous injection,6,29 day,0,mg/kg,False,[],0,0
51414,0575_13_1,0575_13_1_L,575,13,1,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51414.svs,1/1,Rat,Repeat,intravenous injection,6,4 day,1,mg/kg,False,[],0,0
51418,0575_13_2,0575_13_2_L,575,13,2,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51418.svs,1/1,Rat,Repeat,intravenous injection,6,4 day,1,mg/kg,False,[],0,0
51422,0575_13_3,0575_13_3_L,575,13,3,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51422.svs,1/1,Rat,Repeat,intravenous injection,6,4 day,1,mg/kg,False,[],0,0
51428,0575_13_4,0575_13_4_L,575,13,4,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51428.svs,1/1,Rat,Repeat,intravenous injection,6,4 day,1,mg/kg,False,[],0,0
51434,0575_13_5,0575_13_5_L,575,13,5,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51434.svs,1/1,Rat,Repeat,intravenous injection,6,4 day,1,mg/kg,False,[],0,0
51439,0575_14_1,0575_14_1_L,575,14,1,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51439.svs,1/1,Rat,Repeat,intravenous injection,6,8 day,1,mg/kg,False,[],0,0
51444,0575_14_2,0575_14_2_L,575,14,2,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51444.svs,1/1,Rat,Repeat,intravenous injection,6,8 day,1,mg/kg,False,[],0,0
51450,0575_14_3,0575_14_3_L,575,14,3,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51450.svs,1/1,Rat,Repeat,intravenous injection,6,8 day,1,mg/kg,False,[],0,0
51455,0575_14_4,0575_14_4_L,575,14,4,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51455.svs,1/1,Rat,Repeat,intravenous injection,6,8 day,1,mg/kg,False,[],0,0
51460,0575_14_5,0575_14_5_L,575,14,5,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51460.svs,1/1,Rat,Repeat,intravenous injection,6,8 day,1,mg/kg,False,[],0,0
51465,0575_15_1,0575_15_1_L,575,15,1,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51465.svs,1/1,Rat,Repeat,intravenous injection,6,15 day,1,mg/kg,False,[],0,0
51469,0575_15_2,0575_15_2_L,575,15,2,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51469.svs,1/1,Rat,Repeat,intravenous injection,6,15 day,1,mg/kg,False,[],0,0
51473,0575_15_3,0575_15_3_L,575,15,3,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51473.svs,1/1,Rat,Repeat,intravenous injection,6,15 day,1,mg/kg,False,[],0,0
51478,0575_15_4,0575_15_4_L,575,15,4,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51478.svs,1/1,Rat,Repeat,intravenous injection,6,15 day,1,mg/kg,False,[],0,0
51482,0575_15_5,0575_15_5_L,575,15,5,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51482.svs,1/1,Rat,Repeat,intravenous injection,6,15 day,1,mg/kg,False,[],0,0
51486,0575_16_3,0575_16_3_L,575,16,3,cisplatin,cisplatin,cisplatin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/cisplatin/Liver/51486.svs,1/1,Rat,Repeat,intravenous injection,6,29 day,1,mg/kg,False,[],0,0
52486,0578_01_1,0578_01_1_L,578,1,1,bromoethylamine,bromoethylamine,bromoethylamine,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/bromoethylamine/Liver/52486.svs,1/1,Rat,Single,intravenous injection,6,3 hr,0,mg/kg,False,[],0,0
52491,0578_01_2,0578_01_2_L,578,1,2,bromoethylamine,bromoethylamine,bromoethylamine,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/bromoethylamine/Liver/52491.svs,1/1,Rat,Single,intravenous injection,6,3 hr,0,mg/kg,False,[],0,0
52496,0578_01_3,0578_01_3_L,578,1,3,bromoethylamine,bromoethylamine,bromoethylamine,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/bromoethylamine/Liver/52496.svs,1/1,Rat,Single,intravenous injection,6,3 hr,0,mg/kg,False,[],0,0
52501,0578_01_4,0578_01_4_L,578,1,4,bromoethylamine,bromoethylamine,bromoethylamine,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/bromoethylamine/Liver/52501.svs,1/1,Rat,Single,intravenous injection,6,3 hr,0,mg/kg,False,[],0,0
52506,0578_01_5,0578_01_5_L,578,1,5,bromoethylamine,bromoethylamine,bromoethylamine,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/bromoethylamine/Liver/52506.svs,1/1,Rat,Single,intravenous injection,6,3 hr,0,mg/kg,False,[],0,0
52511,0578_02_1,0578_02_1_L,578,2,1,bromoethylamine,bromoethylamine,bromoethylamine,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/bromoethylamine/Liver/52511.svs,1/1,Rat,Single,intravenous injection,6,6 hr,0,mg/kg,False,[],0,0
52515,0578_02_2,0578_02_2_L,578,2,2,bromoethylamine,bromoethylamine,bromoethylamine,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/bromoethylamine/Liver/52515.svs,1/1,Rat,Single,intravenous injection,6,6 hr,0,mg/kg,False,[],0,0
52520,0578_02_3,0578_02_3_L,578,2,3,bromoethylamine,bromoethylamine,bromoethylamine,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/bromoethylamine/Liver/52520.svs,1/1,Rat,Single,intravenous injection,6,6 hr,0,mg/kg,False,[],0,0
52525,0578_02_4,0578_02_4_L,578,2,4,bromoethylamine,bromoethylamine,bromoethylamine,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/bromoethylamine/Liver/52525.svs,1/1,Rat,Single,intravenous injection,6,6 hr,0,mg/kg,False,[],0,0
52530,0578_02_5,0578_02_5_L,578,2,5,bromoethylamine,bromoethylamine,bromoethylamine,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/bromoethylamine/Liver/52530.svs,1/1,Rat,Single,intravenous injection,6,6 hr,0,mg/kg,False,[],0,0
